"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"11/01/2024 22:00:00 - 11/01/2024 23:00:00","BZN|IT-North","Without Sequence","105.98","",""
"11/01/2024 23:00:00 - 12/01/2024 00:00:00","BZN|IT-North","Without Sequence","99.00","",""
"12/01/2024 00:00:00 - 12/01/2024 01:00:00","BZN|IT-North","Without Sequence","101.46","",""
"12/01/2024 01:00:00 - 12/01/2024 02:00:00","BZN|IT-North","Without Sequence","95.64","",""
"12/01/2024 02:00:00 - 12/01/2024 03:00:00","BZN|IT-North","Without Sequence","91.20","",""
"12/01/2024 03:00:00 - 12/01/2024 04:00:00","BZN|IT-North","Without Sequence","89.90","",""
"12/01/2024 04:00:00 - 12/01/2024 05:00:00","BZN|IT-North","Without Sequence","88.59","",""
"12/01/2024 05:00:00 - 12/01/2024 06:00:00","BZN|IT-North","Without Sequence","94.76","",""
"12/01/2024 06:00:00 - 12/01/2024 07:00:00","BZN|IT-North","Without Sequence","112.82","",""
"12/01/2024 07:00:00 - 12/01/2024 08:00:00","BZN|IT-North","Without Sequence","129.00","",""
"12/01/2024 08:00:00 - 12/01/2024 09:00:00","BZN|IT-North","Without Sequence","140.74","",""
"12/01/2024 09:00:00 - 12/01/2024 10:00:00","BZN|IT-North","Without Sequence","134.96","",""
"12/01/2024 10:00:00 - 12/01/2024 11:00:00","BZN|IT-North","Without Sequence","122.01","",""
"12/01/2024 11:00:00 - 12/01/2024 12:00:00","BZN|IT-North","Without Sequence","114.73","",""
"12/01/2024 12:00:00 - 12/01/2024 13:00:00","BZN|IT-North","Without Sequence","106.98","",""
"12/01/2024 13:00:00 - 12/01/2024 14:00:00","BZN|IT-North","Without Sequence","103.08","",""
"12/01/2024 14:00:00 - 12/01/2024 15:00:00","BZN|IT-North","Without Sequence","104.54","",""
"12/01/2024 15:00:00 - 12/01/2024 16:00:00","BZN|IT-North","Without Sequence","110.00","",""
"12/01/2024 16:00:00 - 12/01/2024 17:00:00","BZN|IT-North","Without Sequence","120.00","",""
"12/01/2024 17:00:00 - 12/01/2024 18:00:00","BZN|IT-North","Without Sequence","127.50","",""
"12/01/2024 18:00:00 - 12/01/2024 19:00:00","BZN|IT-North","Without Sequence","126.00","",""
"12/01/2024 19:00:00 - 12/01/2024 20:00:00","BZN|IT-North","Without Sequence","119.47","",""
"12/01/2024 20:00:00 - 12/01/2024 21:00:00","BZN|IT-North","Without Sequence","110.00","",""
"12/01/2024 21:00:00 - 12/01/2024 22:00:00","BZN|IT-North","Without Sequence","107.00","",""
"12/01/2024 22:00:00 - 12/01/2024 23:00:00","BZN|IT-North","Without Sequence","105.00","",""
"12/01/2024 23:00:00 - 13/01/2024 00:00:00","BZN|IT-North","Without Sequence","95.49","",""
"13/01/2024 00:00:00 - 13/01/2024 01:00:00","BZN|IT-North","Without Sequence","92.80","",""
"13/01/2024 01:00:00 - 13/01/2024 02:00:00","BZN|IT-North","Without Sequence","87.70","",""
"13/01/2024 02:00:00 - 13/01/2024 03:00:00","BZN|IT-North","Without Sequence","87.08","",""
"13/01/2024 03:00:00 - 13/01/2024 04:00:00","BZN|IT-North","Without Sequence","85.59","",""
"13/01/2024 04:00:00 - 13/01/2024 05:00:00","BZN|IT-North","Without Sequence","83.40","",""
"13/01/2024 05:00:00 - 13/01/2024 06:00:00","BZN|IT-North","Without Sequence","83.90","",""
"13/01/2024 06:00:00 - 13/01/2024 07:00:00","BZN|IT-North","Without Sequence","95.52","",""
"13/01/2024 07:00:00 - 13/01/2024 08:00:00","BZN|IT-North","Without Sequence","104.93","",""
"13/01/2024 08:00:00 - 13/01/2024 09:00:00","BZN|IT-North","Without Sequence","107.63","",""
"13/01/2024 09:00:00 - 13/01/2024 10:00:00","BZN|IT-North","Without Sequence","104.93","",""
"13/01/2024 10:00:00 - 13/01/2024 11:00:00","BZN|IT-North","Without Sequence","101.00","",""
"13/01/2024 11:00:00 - 13/01/2024 12:00:00","BZN|IT-North","Without Sequence","88.40","",""
"13/01/2024 12:00:00 - 13/01/2024 13:00:00","BZN|IT-North","Without Sequence","84.85","",""
"13/01/2024 13:00:00 - 13/01/2024 14:00:00","BZN|IT-North","Without Sequence","83.40","",""
"13/01/2024 14:00:00 - 13/01/2024 15:00:00","BZN|IT-North","Without Sequence","92.23","",""
"13/01/2024 15:00:00 - 13/01/2024 16:00:00","BZN|IT-North","Without Sequence","101.59","",""
"13/01/2024 16:00:00 - 13/01/2024 17:00:00","BZN|IT-North","Without Sequence","107.92","",""
"13/01/2024 17:00:00 - 13/01/2024 18:00:00","BZN|IT-North","Without Sequence","121.59","",""
"13/01/2024 18:00:00 - 13/01/2024 19:00:00","BZN|IT-North","Without Sequence","125.00","",""
"13/01/2024 19:00:00 - 13/01/2024 20:00:00","BZN|IT-North","Without Sequence","124.51","",""
"13/01/2024 20:00:00 - 13/01/2024 21:00:00","BZN|IT-North","Without Sequence","115.14","",""
"13/01/2024 21:00:00 - 13/01/2024 22:00:00","BZN|IT-North","Without Sequence","105.00","",""
"13/01/2024 22:00:00 - 13/01/2024 23:00:00","BZN|IT-North","Without Sequence","101.96","",""
"13/01/2024 23:00:00 - 14/01/2024 00:00:00","BZN|IT-North","Without Sequence","95.52","",""
"14/01/2024 00:00:00 - 14/01/2024 01:00:00","BZN|IT-North","Without Sequence","103.00","",""
"14/01/2024 01:00:00 - 14/01/2024 02:00:00","BZN|IT-North","Without Sequence","100.65","",""
"14/01/2024 02:00:00 - 14/01/2024 03:00:00","BZN|IT-North","Without Sequence","99.83","",""
"14/01/2024 03:00:00 - 14/01/2024 04:00:00","BZN|IT-North","Without Sequence","96.79","",""
"14/01/2024 04:00:00 - 14/01/2024 05:00:00","BZN|IT-North","Without Sequence","96.25","",""
"14/01/2024 05:00:00 - 14/01/2024 06:00:00","BZN|IT-North","Without Sequence","95.25","",""
"14/01/2024 06:00:00 - 14/01/2024 07:00:00","BZN|IT-North","Without Sequence","103.43","",""
"14/01/2024 07:00:00 - 14/01/2024 08:00:00","BZN|IT-North","Without Sequence","104.73","",""
"14/01/2024 08:00:00 - 14/01/2024 09:00:00","BZN|IT-North","Without Sequence","108.06","",""
"14/01/2024 09:00:00 - 14/01/2024 10:00:00","BZN|IT-North","Without Sequence","108.06","",""
"14/01/2024 10:00:00 - 14/01/2024 11:00:00","BZN|IT-North","Without Sequence","103.00","",""
"14/01/2024 11:00:00 - 14/01/2024 12:00:00","BZN|IT-North","Without Sequence","103.00","",""
"14/01/2024 12:00:00 - 14/01/2024 13:00:00","BZN|IT-North","Without Sequence","101.88","",""
"14/01/2024 13:00:00 - 14/01/2024 14:00:00","BZN|IT-North","Without Sequence","96.04","",""
"14/01/2024 14:00:00 - 14/01/2024 15:00:00","BZN|IT-North","Without Sequence","100.00","",""
"14/01/2024 15:00:00 - 14/01/2024 16:00:00","BZN|IT-North","Without Sequence","104.74","",""
"14/01/2024 16:00:00 - 14/01/2024 17:00:00","BZN|IT-North","Without Sequence","105.00","",""
"14/01/2024 17:00:00 - 14/01/2024 18:00:00","BZN|IT-North","Without Sequence","111.00","",""
"14/01/2024 18:00:00 - 14/01/2024 19:00:00","BZN|IT-North","Without Sequence","117.00","",""
"14/01/2024 19:00:00 - 14/01/2024 20:00:00","BZN|IT-North","Without Sequence","120.00","",""
"14/01/2024 20:00:00 - 14/01/2024 21:00:00","BZN|IT-North","Without Sequence","115.14","",""
"14/01/2024 21:00:00 - 14/01/2024 22:00:00","BZN|IT-North","Without Sequence","108.23","",""
"14/01/2024 22:00:00 - 14/01/2024 23:00:00","BZN|IT-North","Without Sequence","101.51","",""
"14/01/2024 23:00:00 - 15/01/2024 00:00:00","BZN|IT-North","Without Sequence","97.90","",""
"15/01/2024 00:00:00 - 15/01/2024 01:00:00","BZN|IT-North","Without Sequence","85.50","",""
"15/01/2024 01:00:00 - 15/01/2024 02:00:00","BZN|IT-North","Without Sequence","83.40","",""
"15/01/2024 02:00:00 - 15/01/2024 03:00:00","BZN|IT-North","Without Sequence","84.10","",""
"15/01/2024 03:00:00 - 15/01/2024 04:00:00","BZN|IT-North","Without Sequence","83.40","",""
"15/01/2024 04:00:00 - 15/01/2024 05:00:00","BZN|IT-North","Without Sequence","83.40","",""
"15/01/2024 05:00:00 - 15/01/2024 06:00:00","BZN|IT-North","Without Sequence","84.90","",""
"15/01/2024 06:00:00 - 15/01/2024 07:00:00","BZN|IT-North","Without Sequence","102.52","",""
"15/01/2024 07:00:00 - 15/01/2024 08:00:00","BZN|IT-North","Without Sequence","110.03","",""
"15/01/2024 08:00:00 - 15/01/2024 09:00:00","BZN|IT-North","Without Sequence","122.00","",""
"15/01/2024 09:00:00 - 15/01/2024 10:00:00","BZN|IT-North","Without Sequence","119.59","",""
"15/01/2024 10:00:00 - 15/01/2024 11:00:00","BZN|IT-North","Without Sequence","106.21","",""
"15/01/2024 11:00:00 - 15/01/2024 12:00:00","BZN|IT-North","Without Sequence","103.91","",""
"15/01/2024 12:00:00 - 15/01/2024 13:00:00","BZN|IT-North","Without Sequence","96.02","",""
"15/01/2024 13:00:00 - 15/01/2024 14:00:00","BZN|IT-North","Without Sequence","96.20","",""
"15/01/2024 14:00:00 - 15/01/2024 15:00:00","BZN|IT-North","Without Sequence","99.70","",""
"15/01/2024 15:00:00 - 15/01/2024 16:00:00","BZN|IT-North","Without Sequence","104.54","",""
"15/01/2024 16:00:00 - 15/01/2024 17:00:00","BZN|IT-North","Without Sequence","110.00","",""
"15/01/2024 17:00:00 - 15/01/2024 18:00:00","BZN|IT-North","Without Sequence","116.13","",""
"15/01/2024 18:00:00 - 15/01/2024 19:00:00","BZN|IT-North","Without Sequence","115.00","",""
"15/01/2024 19:00:00 - 15/01/2024 20:00:00","BZN|IT-North","Without Sequence","113.90","",""
"15/01/2024 20:00:00 - 15/01/2024 21:00:00","BZN|IT-North","Without Sequence","107.58","",""
"15/01/2024 21:00:00 - 15/01/2024 22:00:00","BZN|IT-North","Without Sequence","104.31","",""
"15/01/2024 22:00:00 - 15/01/2024 23:00:00","BZN|IT-North","Without Sequence","101.68","",""
"15/01/2024 23:00:00 - 16/01/2024 00:00:00","BZN|IT-North","Without Sequence","91.39","",""
"16/01/2024 00:00:00 - 16/01/2024 01:00:00","BZN|IT-North","Without Sequence","86.59","",""
"16/01/2024 01:00:00 - 16/01/2024 02:00:00","BZN|IT-North","Without Sequence","83.34","",""
"16/01/2024 02:00:00 - 16/01/2024 03:00:00","BZN|IT-North","Without Sequence","84.10","",""
"16/01/2024 03:00:00 - 16/01/2024 04:00:00","BZN|IT-North","Without Sequence","84.70","",""
"16/01/2024 04:00:00 - 16/01/2024 05:00:00","BZN|IT-North","Without Sequence","84.70","",""
"16/01/2024 05:00:00 - 16/01/2024 06:00:00","BZN|IT-North","Without Sequence","90.00","",""
"16/01/2024 06:00:00 - 16/01/2024 07:00:00","BZN|IT-North","Without Sequence","103.77","",""
"16/01/2024 07:00:00 - 16/01/2024 08:00:00","BZN|IT-North","Without Sequence","117.00","",""
"16/01/2024 08:00:00 - 16/01/2024 09:00:00","BZN|IT-North","Without Sequence","144.11","",""
"16/01/2024 09:00:00 - 16/01/2024 10:00:00","BZN|IT-North","Without Sequence","138.60","",""
"16/01/2024 10:00:00 - 16/01/2024 11:00:00","BZN|IT-North","Without Sequence","122.00","",""
"16/01/2024 11:00:00 - 16/01/2024 12:00:00","BZN|IT-North","Without Sequence","110.00","",""
"16/01/2024 12:00:00 - 16/01/2024 13:00:00","BZN|IT-North","Without Sequence","102.62","",""
"16/01/2024 13:00:00 - 16/01/2024 14:00:00","BZN|IT-North","Without Sequence","102.71","",""
"16/01/2024 14:00:00 - 16/01/2024 15:00:00","BZN|IT-North","Without Sequence","105.30","",""
"16/01/2024 15:00:00 - 16/01/2024 16:00:00","BZN|IT-North","Without Sequence","111.85","",""
"16/01/2024 16:00:00 - 16/01/2024 17:00:00","BZN|IT-North","Without Sequence","122.05","",""
"16/01/2024 17:00:00 - 16/01/2024 18:00:00","BZN|IT-North","Without Sequence","133.00","",""
"16/01/2024 18:00:00 - 16/01/2024 19:00:00","BZN|IT-North","Without Sequence","129.98","",""
"16/01/2024 19:00:00 - 16/01/2024 20:00:00","BZN|IT-North","Without Sequence","121.05","",""
"16/01/2024 20:00:00 - 16/01/2024 21:00:00","BZN|IT-North","Without Sequence","110.00","",""
"16/01/2024 21:00:00 - 16/01/2024 22:00:00","BZN|IT-North","Without Sequence","105.00","",""
"16/01/2024 22:00:00 - 16/01/2024 23:00:00","BZN|IT-North","Without Sequence","100.61","",""
"16/01/2024 23:00:00 - 17/01/2024 00:00:00","BZN|IT-North","Without Sequence","97.90","",""
"17/01/2024 00:00:00 - 17/01/2024 01:00:00","BZN|IT-North","Without Sequence","86.75","",""
"17/01/2024 01:00:00 - 17/01/2024 02:00:00","BZN|IT-North","Without Sequence","85.50","",""
"17/01/2024 02:00:00 - 17/01/2024 03:00:00","BZN|IT-North","Without Sequence","82.40","",""
"17/01/2024 03:00:00 - 17/01/2024 04:00:00","BZN|IT-North","Without Sequence","80.00","",""
"17/01/2024 04:00:00 - 17/01/2024 05:00:00","BZN|IT-North","Without Sequence","82.40","",""
"17/01/2024 05:00:00 - 17/01/2024 06:00:00","BZN|IT-North","Without Sequence","85.90","",""
"17/01/2024 06:00:00 - 17/01/2024 07:00:00","BZN|IT-North","Without Sequence","98.90","",""
"17/01/2024 07:00:00 - 17/01/2024 08:00:00","BZN|IT-North","Without Sequence","104.18","",""
"17/01/2024 08:00:00 - 17/01/2024 09:00:00","BZN|IT-North","Without Sequence","117.77","",""
"17/01/2024 09:00:00 - 17/01/2024 10:00:00","BZN|IT-North","Without Sequence","115.47","",""
"17/01/2024 10:00:00 - 17/01/2024 11:00:00","BZN|IT-North","Without Sequence","110.33","",""
"17/01/2024 11:00:00 - 17/01/2024 12:00:00","BZN|IT-North","Without Sequence","111.10","",""
"17/01/2024 12:00:00 - 17/01/2024 13:00:00","BZN|IT-North","Without Sequence","105.68","",""
"17/01/2024 13:00:00 - 17/01/2024 14:00:00","BZN|IT-North","Without Sequence","104.00","",""
"17/01/2024 14:00:00 - 17/01/2024 15:00:00","BZN|IT-North","Without Sequence","107.40","",""
"17/01/2024 15:00:00 - 17/01/2024 16:00:00","BZN|IT-North","Without Sequence","113.88","",""
"17/01/2024 16:00:00 - 17/01/2024 17:00:00","BZN|IT-North","Without Sequence","115.00","",""
"17/01/2024 17:00:00 - 17/01/2024 18:00:00","BZN|IT-North","Without Sequence","125.40","",""
"17/01/2024 18:00:00 - 17/01/2024 19:00:00","BZN|IT-North","Without Sequence","120.00","",""
"17/01/2024 19:00:00 - 17/01/2024 20:00:00","BZN|IT-North","Without Sequence","113.69","",""
"17/01/2024 20:00:00 - 17/01/2024 21:00:00","BZN|IT-North","Without Sequence","104.23","",""
"17/01/2024 21:00:00 - 17/01/2024 22:00:00","BZN|IT-North","Without Sequence","100.00","",""
"17/01/2024 22:00:00 - 17/01/2024 23:00:00","BZN|IT-North","Without Sequence","92.79","",""
"17/01/2024 23:00:00 - 18/01/2024 00:00:00","BZN|IT-North","Without Sequence","85.11","",""
"18/01/2024 00:00:00 - 18/01/2024 01:00:00","BZN|IT-North","Without Sequence","84.00","",""
"18/01/2024 01:00:00 - 18/01/2024 02:00:00","BZN|IT-North","Without Sequence","81.60","",""
"18/01/2024 02:00:00 - 18/01/2024 03:00:00","BZN|IT-North","Without Sequence","78.00","",""
"18/01/2024 03:00:00 - 18/01/2024 04:00:00","BZN|IT-North","Without Sequence","78.00","",""
"18/01/2024 04:00:00 - 18/01/2024 05:00:00","BZN|IT-North","Without Sequence","75.96","",""
"18/01/2024 05:00:00 - 18/01/2024 06:00:00","BZN|IT-North","Without Sequence","81.37","",""
"18/01/2024 06:00:00 - 18/01/2024 07:00:00","BZN|IT-North","Without Sequence","99.00","",""
"18/01/2024 07:00:00 - 18/01/2024 08:00:00","BZN|IT-North","Without Sequence","112.71","",""
"18/01/2024 08:00:00 - 18/01/2024 09:00:00","BZN|IT-North","Without Sequence","125.00","",""
"18/01/2024 09:00:00 - 18/01/2024 10:00:00","BZN|IT-North","Without Sequence","121.02","",""
"18/01/2024 10:00:00 - 18/01/2024 11:00:00","BZN|IT-North","Without Sequence","113.72","",""
"18/01/2024 11:00:00 - 18/01/2024 12:00:00","BZN|IT-North","Without Sequence","106.73","",""
"18/01/2024 12:00:00 - 18/01/2024 13:00:00","BZN|IT-North","Without Sequence","102.04","",""
"18/01/2024 13:00:00 - 18/01/2024 14:00:00","BZN|IT-North","Without Sequence","98.77","",""
"18/01/2024 14:00:00 - 18/01/2024 15:00:00","BZN|IT-North","Without Sequence","99.41","",""
"18/01/2024 15:00:00 - 18/01/2024 16:00:00","BZN|IT-North","Without Sequence","103.45","",""
"18/01/2024 16:00:00 - 18/01/2024 17:00:00","BZN|IT-North","Without Sequence","107.37","",""
"18/01/2024 17:00:00 - 18/01/2024 18:00:00","BZN|IT-North","Without Sequence","114.37","",""
"18/01/2024 18:00:00 - 18/01/2024 19:00:00","BZN|IT-North","Without Sequence","110.00","",""
"18/01/2024 19:00:00 - 18/01/2024 20:00:00","BZN|IT-North","Without Sequence","109.71","",""
"18/01/2024 20:00:00 - 18/01/2024 21:00:00","BZN|IT-North","Without Sequence","103.32","",""
"18/01/2024 21:00:00 - 18/01/2024 22:00:00","BZN|IT-North","Without Sequence","100.00","",""
"18/01/2024 22:00:00 - 18/01/2024 23:00:00","BZN|IT-North","Without Sequence","91.47","",""
"18/01/2024 23:00:00 - 19/01/2024 00:00:00","BZN|IT-North","Without Sequence","84.08","",""
"19/01/2024 00:00:00 - 19/01/2024 01:00:00","BZN|IT-North","Without Sequence","72.13","",""
"19/01/2024 01:00:00 - 19/01/2024 02:00:00","BZN|IT-North","Without Sequence","70.00","",""
"19/01/2024 02:00:00 - 19/01/2024 03:00:00","BZN|IT-North","Without Sequence","67.17","",""
"19/01/2024 03:00:00 - 19/01/2024 04:00:00","BZN|IT-North","Without Sequence","66.40","",""
"19/01/2024 04:00:00 - 19/01/2024 05:00:00","BZN|IT-North","Without Sequence","69.16","",""
"19/01/2024 05:00:00 - 19/01/2024 06:00:00","BZN|IT-North","Without Sequence","74.80","",""
"19/01/2024 06:00:00 - 19/01/2024 07:00:00","BZN|IT-North","Without Sequence","90.83","",""
"19/01/2024 07:00:00 - 19/01/2024 08:00:00","BZN|IT-North","Without Sequence","98.64","",""
"19/01/2024 08:00:00 - 19/01/2024 09:00:00","BZN|IT-North","Without Sequence","117.68","",""
"19/01/2024 09:00:00 - 19/01/2024 10:00:00","BZN|IT-North","Without Sequence","110.00","",""
"19/01/2024 10:00:00 - 19/01/2024 11:00:00","BZN|IT-North","Without Sequence","101.56","",""
"19/01/2024 11:00:00 - 19/01/2024 12:00:00","BZN|IT-North","Without Sequence","99.14","",""
"19/01/2024 12:00:00 - 19/01/2024 13:00:00","BZN|IT-North","Without Sequence","92.14","",""
"19/01/2024 13:00:00 - 19/01/2024 14:00:00","BZN|IT-North","Without Sequence","93.09","",""
"19/01/2024 14:00:00 - 19/01/2024 15:00:00","BZN|IT-North","Without Sequence","95.63","",""
"19/01/2024 15:00:00 - 19/01/2024 16:00:00","BZN|IT-North","Without Sequence","99.05","",""
"19/01/2024 16:00:00 - 19/01/2024 17:00:00","BZN|IT-North","Without Sequence","101.36","",""
"19/01/2024 17:00:00 - 19/01/2024 18:00:00","BZN|IT-North","Without Sequence","107.67","",""
"19/01/2024 18:00:00 - 19/01/2024 19:00:00","BZN|IT-North","Without Sequence","107.17","",""
"19/01/2024 19:00:00 - 19/01/2024 20:00:00","BZN|IT-North","Without Sequence","106.95","",""
"19/01/2024 20:00:00 - 19/01/2024 21:00:00","BZN|IT-North","Without Sequence","99.03","",""
"19/01/2024 21:00:00 - 19/01/2024 22:00:00","BZN|IT-North","Without Sequence","98.49","",""
"19/01/2024 22:00:00 - 19/01/2024 23:00:00","BZN|IT-North","Without Sequence","96.00","",""
"19/01/2024 23:00:00 - 20/01/2024 00:00:00","BZN|IT-North","Without Sequence","92.90","",""
"20/01/2024 00:00:00 - 20/01/2024 01:00:00","BZN|IT-North","Without Sequence","93.50","",""
"20/01/2024 01:00:00 - 20/01/2024 02:00:00","BZN|IT-North","Without Sequence","85.40","",""
"20/01/2024 02:00:00 - 20/01/2024 03:00:00","BZN|IT-North","Without Sequence","77.75","",""
"20/01/2024 03:00:00 - 20/01/2024 04:00:00","BZN|IT-North","Without Sequence","76.93","",""
"20/01/2024 04:00:00 - 20/01/2024 05:00:00","BZN|IT-North","Without Sequence","76.93","",""
"20/01/2024 05:00:00 - 20/01/2024 06:00:00","BZN|IT-North","Without Sequence","76.93","",""
"20/01/2024 06:00:00 - 20/01/2024 07:00:00","BZN|IT-North","Without Sequence","87.37","",""
"20/01/2024 07:00:00 - 20/01/2024 08:00:00","BZN|IT-North","Without Sequence","96.07","",""
"20/01/2024 08:00:00 - 20/01/2024 09:00:00","BZN|IT-North","Without Sequence","100.00","",""
"20/01/2024 09:00:00 - 20/01/2024 10:00:00","BZN|IT-North","Without Sequence","99.00","",""
"20/01/2024 10:00:00 - 20/01/2024 11:00:00","BZN|IT-North","Without Sequence","95.92","",""
"20/01/2024 11:00:00 - 20/01/2024 12:00:00","BZN|IT-North","Without Sequence","92.49","",""
"20/01/2024 12:00:00 - 20/01/2024 13:00:00","BZN|IT-North","Without Sequence","82.88","",""
"20/01/2024 13:00:00 - 20/01/2024 14:00:00","BZN|IT-North","Without Sequence","77.75","",""
"20/01/2024 14:00:00 - 20/01/2024 15:00:00","BZN|IT-North","Without Sequence","78.65","",""
"20/01/2024 15:00:00 - 20/01/2024 16:00:00","BZN|IT-North","Without Sequence","90.85","",""
"20/01/2024 16:00:00 - 20/01/2024 17:00:00","BZN|IT-North","Without Sequence","96.07","",""
"20/01/2024 17:00:00 - 20/01/2024 18:00:00","BZN|IT-North","Without Sequence","105.00","",""
"20/01/2024 18:00:00 - 20/01/2024 19:00:00","BZN|IT-North","Without Sequence","105.00","",""
"20/01/2024 19:00:00 - 20/01/2024 20:00:00","BZN|IT-North","Without Sequence","105.60","",""
"20/01/2024 20:00:00 - 20/01/2024 21:00:00","BZN|IT-North","Without Sequence","98.52","",""
"20/01/2024 21:00:00 - 20/01/2024 22:00:00","BZN|IT-North","Without Sequence","92.91","",""
"20/01/2024 22:00:00 - 20/01/2024 23:00:00","BZN|IT-North","Without Sequence","81.23","",""
"20/01/2024 23:00:00 - 21/01/2024 00:00:00","BZN|IT-North","Without Sequence","76.93","",""
"21/01/2024 00:00:00 - 21/01/2024 01:00:00","BZN|IT-North","Without Sequence","84.40","",""
"21/01/2024 01:00:00 - 21/01/2024 02:00:00","BZN|IT-North","Without Sequence","82.20","",""
"21/01/2024 02:00:00 - 21/01/2024 03:00:00","BZN|IT-North","Without Sequence","75.03","",""
"21/01/2024 03:00:00 - 21/01/2024 04:00:00","BZN|IT-North","Without Sequence","69.00","",""
"21/01/2024 04:00:00 - 21/01/2024 05:00:00","BZN|IT-North","Without Sequence","70.00","",""
"21/01/2024 05:00:00 - 21/01/2024 06:00:00","BZN|IT-North","Without Sequence","69.00","",""
"21/01/2024 06:00:00 - 21/01/2024 07:00:00","BZN|IT-North","Without Sequence","73.00","",""
