"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"10/03/2024 01:00:00 - 10/03/2024 02:00:00","BZN|PL","Without Sequence","51.12","",""
"10/03/2024 02:00:00 - 10/03/2024 03:00:00","BZN|PL","Without Sequence","50.27","",""
"10/03/2024 03:00:00 - 10/03/2024 04:00:00","BZN|PL","Without Sequence","47.04","",""
"10/03/2024 04:00:00 - 10/03/2024 05:00:00","BZN|PL","Without Sequence","46.34","",""
"10/03/2024 05:00:00 - 10/03/2024 06:00:00","BZN|PL","Without Sequence","48.65","",""
"10/03/2024 06:00:00 - 10/03/2024 07:00:00","BZN|PL","Without Sequence","45.58","",""
"10/03/2024 07:00:00 - 10/03/2024 08:00:00","BZN|PL","Without Sequence","39.49","",""
"10/03/2024 08:00:00 - 10/03/2024 09:00:00","BZN|PL","Without Sequence","36.14","",""
"10/03/2024 09:00:00 - 10/03/2024 10:00:00","BZN|PL","Without Sequence","28.11","",""
"10/03/2024 10:00:00 - 10/03/2024 11:00:00","BZN|PL","Without Sequence","4.63","",""
"10/03/2024 11:00:00 - 10/03/2024 12:00:00","BZN|PL","Without Sequence","4.98","",""
"10/03/2024 12:00:00 - 10/03/2024 13:00:00","BZN|PL","Without Sequence","0.03","",""
"10/03/2024 13:00:00 - 10/03/2024 14:00:00","BZN|PL","Without Sequence","2.32","",""
"10/03/2024 14:00:00 - 10/03/2024 15:00:00","BZN|PL","Without Sequence","13.01","",""
"10/03/2024 15:00:00 - 10/03/2024 16:00:00","BZN|PL","Without Sequence","17.57","",""
"10/03/2024 16:00:00 - 10/03/2024 17:00:00","BZN|PL","Without Sequence","49.34","",""
"10/03/2024 17:00:00 - 10/03/2024 18:00:00","BZN|PL","Without Sequence","57.80","",""
"10/03/2024 18:00:00 - 10/03/2024 19:00:00","BZN|PL","Without Sequence","67.29","",""
"10/03/2024 19:00:00 - 10/03/2024 20:00:00","BZN|PL","Without Sequence","64.66","",""
"10/03/2024 20:00:00 - 10/03/2024 21:00:00","BZN|PL","Without Sequence","58.95","",""
"10/03/2024 21:00:00 - 10/03/2024 22:00:00","BZN|PL","Without Sequence","55.33","",""
"10/03/2024 22:00:00 - 10/03/2024 23:00:00","BZN|PL","Without Sequence","53.42","",""
"10/03/2024 23:00:00 - 11/03/2024 00:00:00","BZN|PL","Without Sequence","52.19","",""
"11/03/2024 00:00:00 - 11/03/2024 01:00:00","BZN|PL","Without Sequence","36.68","",""
"11/03/2024 01:00:00 - 11/03/2024 02:00:00","BZN|PL","Without Sequence","33.90","",""
"11/03/2024 02:00:00 - 11/03/2024 03:00:00","BZN|PL","Without Sequence","34.84","",""
"11/03/2024 03:00:00 - 11/03/2024 04:00:00","BZN|PL","Without Sequence","35.00","",""
"11/03/2024 04:00:00 - 11/03/2024 05:00:00","BZN|PL","Without Sequence","44.47","",""
"11/03/2024 05:00:00 - 11/03/2024 06:00:00","BZN|PL","Without Sequence","54.95","",""
"11/03/2024 06:00:00 - 11/03/2024 07:00:00","BZN|PL","Without Sequence","74.32","",""
"11/03/2024 07:00:00 - 11/03/2024 08:00:00","BZN|PL","Without Sequence","75.66","",""
"11/03/2024 08:00:00 - 11/03/2024 09:00:00","BZN|PL","Without Sequence","76.70","",""
"11/03/2024 09:00:00 - 11/03/2024 10:00:00","BZN|PL","Without Sequence","77.15","",""
"11/03/2024 10:00:00 - 11/03/2024 11:00:00","BZN|PL","Without Sequence","71.45","",""
"11/03/2024 11:00:00 - 11/03/2024 12:00:00","BZN|PL","Without Sequence","72.05","",""
"11/03/2024 12:00:00 - 11/03/2024 13:00:00","BZN|PL","Without Sequence","73.54","",""
"11/03/2024 13:00:00 - 11/03/2024 14:00:00","BZN|PL","Without Sequence","73.54","",""
"11/03/2024 14:00:00 - 11/03/2024 15:00:00","BZN|PL","Without Sequence","74.25","",""
"11/03/2024 15:00:00 - 11/03/2024 16:00:00","BZN|PL","Without Sequence","73.45","",""
"11/03/2024 16:00:00 - 11/03/2024 17:00:00","BZN|PL","Without Sequence","79.54","",""
"11/03/2024 17:00:00 - 11/03/2024 18:00:00","BZN|PL","Without Sequence","90.86","",""
"11/03/2024 18:00:00 - 11/03/2024 19:00:00","BZN|PL","Without Sequence","100.42","",""
"11/03/2024 19:00:00 - 11/03/2024 20:00:00","BZN|PL","Without Sequence","108.38","",""
"11/03/2024 20:00:00 - 11/03/2024 21:00:00","BZN|PL","Without Sequence","88.15","",""
"11/03/2024 21:00:00 - 11/03/2024 22:00:00","BZN|PL","Without Sequence","77.05","",""
"11/03/2024 22:00:00 - 11/03/2024 23:00:00","BZN|PL","Without Sequence","75.24","",""
"11/03/2024 23:00:00 - 12/03/2024 00:00:00","BZN|PL","Without Sequence","67.08","",""
"12/03/2024 00:00:00 - 12/03/2024 01:00:00","BZN|PL","Without Sequence","72.72","",""
"12/03/2024 01:00:00 - 12/03/2024 02:00:00","BZN|PL","Without Sequence","72.83","",""
"12/03/2024 02:00:00 - 12/03/2024 03:00:00","BZN|PL","Without Sequence","73.20","",""
"12/03/2024 03:00:00 - 12/03/2024 04:00:00","BZN|PL","Without Sequence","72.76","",""
"12/03/2024 04:00:00 - 12/03/2024 05:00:00","BZN|PL","Without Sequence","72.01","",""
"12/03/2024 05:00:00 - 12/03/2024 06:00:00","BZN|PL","Without Sequence","71.18","",""
"12/03/2024 06:00:00 - 12/03/2024 07:00:00","BZN|PL","Without Sequence","86.28","",""
"12/03/2024 07:00:00 - 12/03/2024 08:00:00","BZN|PL","Without Sequence","96.17","",""
"12/03/2024 08:00:00 - 12/03/2024 09:00:00","BZN|PL","Without Sequence","100.68","",""
"12/03/2024 09:00:00 - 12/03/2024 10:00:00","BZN|PL","Without Sequence","94.50","",""
"12/03/2024 10:00:00 - 12/03/2024 11:00:00","BZN|PL","Without Sequence","85.84","",""
"12/03/2024 11:00:00 - 12/03/2024 12:00:00","BZN|PL","Without Sequence","81.14","",""
"12/03/2024 12:00:00 - 12/03/2024 13:00:00","BZN|PL","Without Sequence","79.19","",""
"12/03/2024 13:00:00 - 12/03/2024 14:00:00","BZN|PL","Without Sequence","78.41","",""
"12/03/2024 14:00:00 - 12/03/2024 15:00:00","BZN|PL","Without Sequence","79.02","",""
"12/03/2024 15:00:00 - 12/03/2024 16:00:00","BZN|PL","Without Sequence","86.34","",""
"12/03/2024 16:00:00 - 12/03/2024 17:00:00","BZN|PL","Without Sequence","99.35","",""
"12/03/2024 17:00:00 - 12/03/2024 18:00:00","BZN|PL","Without Sequence","113.09","",""
"12/03/2024 18:00:00 - 12/03/2024 19:00:00","BZN|PL","Without Sequence","132.06","",""
"12/03/2024 19:00:00 - 12/03/2024 20:00:00","BZN|PL","Without Sequence","123.42","",""
"12/03/2024 20:00:00 - 12/03/2024 21:00:00","BZN|PL","Without Sequence","96.55","",""
"12/03/2024 21:00:00 - 12/03/2024 22:00:00","BZN|PL","Without Sequence","83.00","",""
"12/03/2024 22:00:00 - 12/03/2024 23:00:00","BZN|PL","Without Sequence","78.54","",""
"12/03/2024 23:00:00 - 13/03/2024 00:00:00","BZN|PL","Without Sequence","70.04","",""
"13/03/2024 00:00:00 - 13/03/2024 01:00:00","BZN|PL","Without Sequence","68.04","",""
"13/03/2024 01:00:00 - 13/03/2024 02:00:00","BZN|PL","Without Sequence","71.11","",""
"13/03/2024 02:00:00 - 13/03/2024 03:00:00","BZN|PL","Without Sequence","71.12","",""
"13/03/2024 03:00:00 - 13/03/2024 04:00:00","BZN|PL","Without Sequence","71.12","",""
"13/03/2024 04:00:00 - 13/03/2024 05:00:00","BZN|PL","Without Sequence","71.06","",""
"13/03/2024 05:00:00 - 13/03/2024 06:00:00","BZN|PL","Without Sequence","72.10","",""
"13/03/2024 06:00:00 - 13/03/2024 07:00:00","BZN|PL","Without Sequence","93.80","",""
"13/03/2024 07:00:00 - 13/03/2024 08:00:00","BZN|PL","Without Sequence","96.98","",""
"13/03/2024 08:00:00 - 13/03/2024 09:00:00","BZN|PL","Without Sequence","100.53","",""
"13/03/2024 09:00:00 - 13/03/2024 10:00:00","BZN|PL","Without Sequence","86.15","",""
"13/03/2024 10:00:00 - 13/03/2024 11:00:00","BZN|PL","Without Sequence","75.32","",""
"13/03/2024 11:00:00 - 13/03/2024 12:00:00","BZN|PL","Without Sequence","72.92","",""
"13/03/2024 12:00:00 - 13/03/2024 13:00:00","BZN|PL","Without Sequence","74.76","",""
"13/03/2024 13:00:00 - 13/03/2024 14:00:00","BZN|PL","Without Sequence","80.91","",""
"13/03/2024 14:00:00 - 13/03/2024 15:00:00","BZN|PL","Without Sequence","92.47","",""
"13/03/2024 15:00:00 - 13/03/2024 16:00:00","BZN|PL","Without Sequence","97.01","",""
"13/03/2024 16:00:00 - 13/03/2024 17:00:00","BZN|PL","Without Sequence","105.28","",""
"13/03/2024 17:00:00 - 13/03/2024 18:00:00","BZN|PL","Without Sequence","113.54","",""
"13/03/2024 18:00:00 - 13/03/2024 19:00:00","BZN|PL","Without Sequence","114.91","",""
"13/03/2024 19:00:00 - 13/03/2024 20:00:00","BZN|PL","Without Sequence","113.41","",""
"13/03/2024 20:00:00 - 13/03/2024 21:00:00","BZN|PL","Without Sequence","103.91","",""
"13/03/2024 21:00:00 - 13/03/2024 22:00:00","BZN|PL","Without Sequence","91.07","",""
"13/03/2024 22:00:00 - 13/03/2024 23:00:00","BZN|PL","Without Sequence","72.37","",""
"13/03/2024 23:00:00 - 14/03/2024 00:00:00","BZN|PL","Without Sequence","70.17","",""
"14/03/2024 00:00:00 - 14/03/2024 01:00:00","BZN|PL","Without Sequence","70.97","",""
"14/03/2024 01:00:00 - 14/03/2024 02:00:00","BZN|PL","Without Sequence","71.00","",""
"14/03/2024 02:00:00 - 14/03/2024 03:00:00","BZN|PL","Without Sequence","71.19","",""
"14/03/2024 03:00:00 - 14/03/2024 04:00:00","BZN|PL","Without Sequence","71.07","",""
"14/03/2024 04:00:00 - 14/03/2024 05:00:00","BZN|PL","Without Sequence","70.98","",""
"14/03/2024 05:00:00 - 14/03/2024 06:00:00","BZN|PL","Without Sequence","71.43","",""
"14/03/2024 06:00:00 - 14/03/2024 07:00:00","BZN|PL","Without Sequence","98.56","",""
"14/03/2024 07:00:00 - 14/03/2024 08:00:00","BZN|PL","Without Sequence","94.40","",""
"14/03/2024 08:00:00 - 14/03/2024 09:00:00","BZN|PL","Without Sequence","81.99","",""
"14/03/2024 09:00:00 - 14/03/2024 10:00:00","BZN|PL","Without Sequence","73.64","",""
"14/03/2024 10:00:00 - 14/03/2024 11:00:00","BZN|PL","Without Sequence","75.69","",""
"14/03/2024 11:00:00 - 14/03/2024 12:00:00","BZN|PL","Without Sequence","73.01","",""
"14/03/2024 12:00:00 - 14/03/2024 13:00:00","BZN|PL","Without Sequence","73.64","",""
"14/03/2024 13:00:00 - 14/03/2024 14:00:00","BZN|PL","Without Sequence","71.53","",""
"14/03/2024 14:00:00 - 14/03/2024 15:00:00","BZN|PL","Without Sequence","71.96","",""
"14/03/2024 15:00:00 - 14/03/2024 16:00:00","BZN|PL","Without Sequence","88.03","",""
"14/03/2024 16:00:00 - 14/03/2024 17:00:00","BZN|PL","Without Sequence","99.02","",""
"14/03/2024 17:00:00 - 14/03/2024 18:00:00","BZN|PL","Without Sequence","110.18","",""
"14/03/2024 18:00:00 - 14/03/2024 19:00:00","BZN|PL","Without Sequence","115.26","",""
"14/03/2024 19:00:00 - 14/03/2024 20:00:00","BZN|PL","Without Sequence","109.52","",""
"14/03/2024 20:00:00 - 14/03/2024 21:00:00","BZN|PL","Without Sequence","106.15","",""
"14/03/2024 21:00:00 - 14/03/2024 22:00:00","BZN|PL","Without Sequence","76.69","",""
"14/03/2024 22:00:00 - 14/03/2024 23:00:00","BZN|PL","Without Sequence","71.89","",""
"14/03/2024 23:00:00 - 15/03/2024 00:00:00","BZN|PL","Without Sequence","71.03","",""
"15/03/2024 00:00:00 - 15/03/2024 01:00:00","BZN|PL","Without Sequence","69.35","",""
"15/03/2024 01:00:00 - 15/03/2024 02:00:00","BZN|PL","Without Sequence","64.36","",""
"15/03/2024 02:00:00 - 15/03/2024 03:00:00","BZN|PL","Without Sequence","63.89","",""
"15/03/2024 03:00:00 - 15/03/2024 04:00:00","BZN|PL","Without Sequence","63.91","",""
"15/03/2024 04:00:00 - 15/03/2024 05:00:00","BZN|PL","Without Sequence","66.41","",""
"15/03/2024 05:00:00 - 15/03/2024 06:00:00","BZN|PL","Without Sequence","69.67","",""
"15/03/2024 06:00:00 - 15/03/2024 07:00:00","BZN|PL","Without Sequence","71.30","",""
"15/03/2024 07:00:00 - 15/03/2024 08:00:00","BZN|PL","Without Sequence","72.79","",""
"15/03/2024 08:00:00 - 15/03/2024 09:00:00","BZN|PL","Without Sequence","70.04","",""
"15/03/2024 09:00:00 - 15/03/2024 10:00:00","BZN|PL","Without Sequence","63.14","",""
"15/03/2024 10:00:00 - 15/03/2024 11:00:00","BZN|PL","Without Sequence","58.27","",""
"15/03/2024 11:00:00 - 15/03/2024 12:00:00","BZN|PL","Without Sequence","46.82","",""
"15/03/2024 12:00:00 - 15/03/2024 13:00:00","BZN|PL","Without Sequence","55.93","",""
"15/03/2024 13:00:00 - 15/03/2024 14:00:00","BZN|PL","Without Sequence","58.43","",""
"15/03/2024 14:00:00 - 15/03/2024 15:00:00","BZN|PL","Without Sequence","63.43","",""
"15/03/2024 15:00:00 - 15/03/2024 16:00:00","BZN|PL","Without Sequence","71.13","",""
"15/03/2024 16:00:00 - 15/03/2024 17:00:00","BZN|PL","Without Sequence","78.48","",""
"15/03/2024 17:00:00 - 15/03/2024 18:00:00","BZN|PL","Without Sequence","87.44","",""
"15/03/2024 18:00:00 - 15/03/2024 19:00:00","BZN|PL","Without Sequence","94.16","",""
"15/03/2024 19:00:00 - 15/03/2024 20:00:00","BZN|PL","Without Sequence","87.94","",""
"15/03/2024 20:00:00 - 15/03/2024 21:00:00","BZN|PL","Without Sequence","87.23","",""
"15/03/2024 21:00:00 - 15/03/2024 22:00:00","BZN|PL","Without Sequence","70.05","",""
"15/03/2024 22:00:00 - 15/03/2024 23:00:00","BZN|PL","Without Sequence","70.99","",""
"15/03/2024 23:00:00 - 16/03/2024 00:00:00","BZN|PL","Without Sequence","69.96","",""
"16/03/2024 00:00:00 - 16/03/2024 01:00:00","BZN|PL","Without Sequence","62.95","",""
"16/03/2024 01:00:00 - 16/03/2024 02:00:00","BZN|PL","Without Sequence","62.87","",""
"16/03/2024 02:00:00 - 16/03/2024 03:00:00","BZN|PL","Without Sequence","67.47","",""
"16/03/2024 03:00:00 - 16/03/2024 04:00:00","BZN|PL","Without Sequence","67.13","",""
"16/03/2024 04:00:00 - 16/03/2024 05:00:00","BZN|PL","Without Sequence","63.45","",""
"16/03/2024 05:00:00 - 16/03/2024 06:00:00","BZN|PL","Without Sequence","65.75","",""
"16/03/2024 06:00:00 - 16/03/2024 07:00:00","BZN|PL","Without Sequence","69.86","",""
"16/03/2024 07:00:00 - 16/03/2024 08:00:00","BZN|PL","Without Sequence","73.99","",""
"16/03/2024 08:00:00 - 16/03/2024 09:00:00","BZN|PL","Without Sequence","74.13","",""
"16/03/2024 09:00:00 - 16/03/2024 10:00:00","BZN|PL","Without Sequence","74.07","",""
"16/03/2024 10:00:00 - 16/03/2024 11:00:00","BZN|PL","Without Sequence","70.26","",""
"16/03/2024 11:00:00 - 16/03/2024 12:00:00","BZN|PL","Without Sequence","65.16","",""
"16/03/2024 12:00:00 - 16/03/2024 13:00:00","BZN|PL","Without Sequence","63.99","",""
"16/03/2024 13:00:00 - 16/03/2024 14:00:00","BZN|PL","Without Sequence","66.88","",""
"16/03/2024 14:00:00 - 16/03/2024 15:00:00","BZN|PL","Without Sequence","68.45","",""
"16/03/2024 15:00:00 - 16/03/2024 16:00:00","BZN|PL","Without Sequence","72.91","",""
"16/03/2024 16:00:00 - 16/03/2024 17:00:00","BZN|PL","Without Sequence","74.03","",""
"16/03/2024 17:00:00 - 16/03/2024 18:00:00","BZN|PL","Without Sequence","74.13","",""
"16/03/2024 18:00:00 - 16/03/2024 19:00:00","BZN|PL","Without Sequence","80.16","",""
"16/03/2024 19:00:00 - 16/03/2024 20:00:00","BZN|PL","Without Sequence","83.19","",""
"16/03/2024 20:00:00 - 16/03/2024 21:00:00","BZN|PL","Without Sequence","78.28","",""
"16/03/2024 21:00:00 - 16/03/2024 22:00:00","BZN|PL","Without Sequence","72.85","",""
"16/03/2024 22:00:00 - 16/03/2024 23:00:00","BZN|PL","Without Sequence","72.32","",""
"16/03/2024 23:00:00 - 17/03/2024 00:00:00","BZN|PL","Without Sequence","67.10","",""
"17/03/2024 00:00:00 - 17/03/2024 01:00:00","BZN|PL","Without Sequence","64.99","",""
"17/03/2024 01:00:00 - 17/03/2024 02:00:00","BZN|PL","Without Sequence","60.26","",""
"17/03/2024 02:00:00 - 17/03/2024 03:00:00","BZN|PL","Without Sequence","55.93","",""
"17/03/2024 03:00:00 - 17/03/2024 04:00:00","BZN|PL","Without Sequence","58.26","",""
"17/03/2024 04:00:00 - 17/03/2024 05:00:00","BZN|PL","Without Sequence","59.78","",""
"17/03/2024 05:00:00 - 17/03/2024 06:00:00","BZN|PL","Without Sequence","59.65","",""
"17/03/2024 06:00:00 - 17/03/2024 07:00:00","BZN|PL","Without Sequence","61.46","",""
"17/03/2024 07:00:00 - 17/03/2024 08:00:00","BZN|PL","Without Sequence","55.64","",""
"17/03/2024 08:00:00 - 17/03/2024 09:00:00","BZN|PL","Without Sequence","49.86","",""
"17/03/2024 09:00:00 - 17/03/2024 10:00:00","BZN|PL","Without Sequence","46.77","",""
"17/03/2024 10:00:00 - 17/03/2024 11:00:00","BZN|PL","Without Sequence","42.31","",""
"17/03/2024 11:00:00 - 17/03/2024 12:00:00","BZN|PL","Without Sequence","41.40","",""
"17/03/2024 12:00:00 - 17/03/2024 13:00:00","BZN|PL","Without Sequence","41.63","",""
"17/03/2024 13:00:00 - 17/03/2024 14:00:00","BZN|PL","Without Sequence","47.13","",""
"17/03/2024 14:00:00 - 17/03/2024 15:00:00","BZN|PL","Without Sequence","46.76","",""
"17/03/2024 15:00:00 - 17/03/2024 16:00:00","BZN|PL","Without Sequence","54.47","",""
"17/03/2024 16:00:00 - 17/03/2024 17:00:00","BZN|PL","Without Sequence","70.26","",""
"17/03/2024 17:00:00 - 17/03/2024 18:00:00","BZN|PL","Without Sequence","82.86","",""
"17/03/2024 18:00:00 - 17/03/2024 19:00:00","BZN|PL","Without Sequence","92.30","",""
"17/03/2024 19:00:00 - 17/03/2024 20:00:00","BZN|PL","Without Sequence","87.96","",""
"17/03/2024 20:00:00 - 17/03/2024 21:00:00","BZN|PL","Without Sequence","77.89","",""
"17/03/2024 21:00:00 - 17/03/2024 22:00:00","BZN|PL","Without Sequence","72.33","",""
"17/03/2024 22:00:00 - 17/03/2024 23:00:00","BZN|PL","Without Sequence","72.10","",""
"17/03/2024 23:00:00 - 18/03/2024 00:00:00","BZN|PL","Without Sequence","65.91","",""
"18/03/2024 00:00:00 - 18/03/2024 01:00:00","BZN|PL","Without Sequence","73.33","",""
"18/03/2024 01:00:00 - 18/03/2024 02:00:00","BZN|PL","Without Sequence","73.28","",""
"18/03/2024 02:00:00 - 18/03/2024 03:00:00","BZN|PL","Without Sequence","73.49","",""
"18/03/2024 03:00:00 - 18/03/2024 04:00:00","BZN|PL","Without Sequence","74.04","",""
"18/03/2024 04:00:00 - 18/03/2024 05:00:00","BZN|PL","Without Sequence","74.10","",""
"18/03/2024 05:00:00 - 18/03/2024 06:00:00","BZN|PL","Without Sequence","74.78","",""
"18/03/2024 06:00:00 - 18/03/2024 07:00:00","BZN|PL","Without Sequence","94.23","",""
"18/03/2024 07:00:00 - 18/03/2024 08:00:00","BZN|PL","Without Sequence","97.71","",""
"18/03/2024 08:00:00 - 18/03/2024 09:00:00","BZN|PL","Without Sequence","94.45","",""
"18/03/2024 09:00:00 - 18/03/2024 10:00:00","BZN|PL","Without Sequence","96.86","",""
"18/03/2024 10:00:00 - 18/03/2024 11:00:00","BZN|PL","Without Sequence","96.69","",""
"18/03/2024 11:00:00 - 18/03/2024 12:00:00","BZN|PL","Without Sequence","91.59","",""
"18/03/2024 12:00:00 - 18/03/2024 13:00:00","BZN|PL","Without Sequence","86.08","",""
"18/03/2024 13:00:00 - 18/03/2024 14:00:00","BZN|PL","Without Sequence","74.61","",""
"18/03/2024 14:00:00 - 18/03/2024 15:00:00","BZN|PL","Without Sequence","85.85","",""
"18/03/2024 15:00:00 - 18/03/2024 16:00:00","BZN|PL","Without Sequence","95.87","",""
"18/03/2024 16:00:00 - 18/03/2024 17:00:00","BZN|PL","Without Sequence","115.34","",""
"18/03/2024 17:00:00 - 18/03/2024 18:00:00","BZN|PL","Without Sequence","116.06","",""
"18/03/2024 18:00:00 - 18/03/2024 19:00:00","BZN|PL","Without Sequence","142.51","",""
"18/03/2024 19:00:00 - 18/03/2024 20:00:00","BZN|PL","Without Sequence","126.48","",""
"18/03/2024 20:00:00 - 18/03/2024 21:00:00","BZN|PL","Without Sequence","115.76","",""
"18/03/2024 21:00:00 - 18/03/2024 22:00:00","BZN|PL","Without Sequence","106.14","",""
"18/03/2024 22:00:00 - 18/03/2024 23:00:00","BZN|PL","Without Sequence","92.80","",""
"18/03/2024 23:00:00 - 19/03/2024 00:00:00","BZN|PL","Without Sequence","75.43","",""
"19/03/2024 00:00:00 - 19/03/2024 01:00:00","BZN|PL","Without Sequence","77.12","",""
"19/03/2024 01:00:00 - 19/03/2024 02:00:00","BZN|PL","Without Sequence","76.60","",""
"19/03/2024 02:00:00 - 19/03/2024 03:00:00","BZN|PL","Without Sequence","76.68","",""
"19/03/2024 03:00:00 - 19/03/2024 04:00:00","BZN|PL","Without Sequence","76.67","",""
"19/03/2024 04:00:00 - 19/03/2024 05:00:00","BZN|PL","Without Sequence","76.73","",""
"19/03/2024 05:00:00 - 19/03/2024 06:00:00","BZN|PL","Without Sequence","80.71","",""
"19/03/2024 06:00:00 - 19/03/2024 07:00:00","BZN|PL","Without Sequence","102.96","",""
"19/03/2024 07:00:00 - 19/03/2024 08:00:00","BZN|PL","Without Sequence","110.47","",""
"19/03/2024 08:00:00 - 19/03/2024 09:00:00","BZN|PL","Without Sequence","95.87","",""
"19/03/2024 09:00:00 - 19/03/2024 10:00:00","BZN|PL","Without Sequence","84.37","",""
"19/03/2024 10:00:00 - 19/03/2024 11:00:00","BZN|PL","Without Sequence","81.96","",""
"19/03/2024 11:00:00 - 19/03/2024 12:00:00","BZN|PL","Without Sequence","78.90","",""
"19/03/2024 12:00:00 - 19/03/2024 13:00:00","BZN|PL","Without Sequence","77.06","",""
"19/03/2024 13:00:00 - 19/03/2024 14:00:00","BZN|PL","Without Sequence","71.76","",""
"19/03/2024 14:00:00 - 19/03/2024 15:00:00","BZN|PL","Without Sequence","71.22","",""
"19/03/2024 15:00:00 - 19/03/2024 16:00:00","BZN|PL","Without Sequence","76.54","",""
"19/03/2024 16:00:00 - 19/03/2024 17:00:00","BZN|PL","Without Sequence","104.71","",""
"19/03/2024 17:00:00 - 19/03/2024 18:00:00","BZN|PL","Without Sequence","114.99","",""
"19/03/2024 18:00:00 - 19/03/2024 19:00:00","BZN|PL","Without Sequence","130.13","",""
"19/03/2024 19:00:00 - 19/03/2024 20:00:00","BZN|PL","Without Sequence","128.96","",""
"19/03/2024 20:00:00 - 19/03/2024 21:00:00","BZN|PL","Without Sequence","110.00","",""
"19/03/2024 21:00:00 - 19/03/2024 22:00:00","BZN|PL","Without Sequence","93.04","",""
"19/03/2024 22:00:00 - 19/03/2024 23:00:00","BZN|PL","Without Sequence","82.98","",""
"19/03/2024 23:00:00 - 20/03/2024 00:00:00","BZN|PL","Without Sequence","76.10","",""
"20/03/2024 00:00:00 - 20/03/2024 01:00:00","BZN|PL","Without Sequence","76.01","",""
"20/03/2024 01:00:00 - 20/03/2024 02:00:00","BZN|PL","Without Sequence","75.40","",""
"20/03/2024 02:00:00 - 20/03/2024 03:00:00","BZN|PL","Without Sequence","75.90","",""
"20/03/2024 03:00:00 - 20/03/2024 04:00:00","BZN|PL","Without Sequence","75.86","",""
"20/03/2024 04:00:00 - 20/03/2024 05:00:00","BZN|PL","Without Sequence","75.41","",""
"20/03/2024 05:00:00 - 20/03/2024 06:00:00","BZN|PL","Without Sequence","80.57","",""
