"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/01/2024 13:00:00 - 12/01/2024 14:00:00","BZN|CH","Without Sequence","98.39","",""
"12/01/2024 14:00:00 - 12/01/2024 15:00:00","BZN|CH","Without Sequence","100.96","",""
"12/01/2024 15:00:00 - 12/01/2024 16:00:00","BZN|CH","Without Sequence","106.10","",""
"12/01/2024 16:00:00 - 12/01/2024 17:00:00","BZN|CH","Without Sequence","111.74","",""
"12/01/2024 17:00:00 - 12/01/2024 18:00:00","BZN|CH","Without Sequence","122.03","",""
"12/01/2024 18:00:00 - 12/01/2024 19:00:00","BZN|CH","Without Sequence","125.05","",""
"12/01/2024 19:00:00 - 12/01/2024 20:00:00","BZN|CH","Without Sequence","118.87","",""
"12/01/2024 20:00:00 - 12/01/2024 21:00:00","BZN|CH","Without Sequence","107.80","",""
"12/01/2024 21:00:00 - 12/01/2024 22:00:00","BZN|CH","Without Sequence","97.70","",""
"12/01/2024 22:00:00 - 12/01/2024 23:00:00","BZN|CH","Without Sequence","94.45","",""
"12/01/2024 23:00:00 - 13/01/2024 00:00:00","BZN|CH","Without Sequence","89.60","",""
"13/01/2024 00:00:00 - 13/01/2024 01:00:00","BZN|CH","Without Sequence","92.90","",""
"13/01/2024 01:00:00 - 13/01/2024 02:00:00","BZN|CH","Without Sequence","87.57","",""
"13/01/2024 02:00:00 - 13/01/2024 03:00:00","BZN|CH","Without Sequence","86.93","",""
"13/01/2024 03:00:00 - 13/01/2024 04:00:00","BZN|CH","Without Sequence","86.62","",""
"13/01/2024 04:00:00 - 13/01/2024 05:00:00","BZN|CH","Without Sequence","86.26","",""
"13/01/2024 05:00:00 - 13/01/2024 06:00:00","BZN|CH","Without Sequence","86.93","",""
"13/01/2024 06:00:00 - 13/01/2024 07:00:00","BZN|CH","Without Sequence","88.03","",""
"13/01/2024 07:00:00 - 13/01/2024 08:00:00","BZN|CH","Without Sequence","88.45","",""
"13/01/2024 08:00:00 - 13/01/2024 09:00:00","BZN|CH","Without Sequence","90.21","",""
"13/01/2024 09:00:00 - 13/01/2024 10:00:00","BZN|CH","Without Sequence","92.99","",""
"13/01/2024 10:00:00 - 13/01/2024 11:00:00","BZN|CH","Without Sequence","93.08","",""
"13/01/2024 11:00:00 - 13/01/2024 12:00:00","BZN|CH","Without Sequence","91.93","",""
"13/01/2024 12:00:00 - 13/01/2024 13:00:00","BZN|CH","Without Sequence","87.62","",""
"13/01/2024 13:00:00 - 13/01/2024 14:00:00","BZN|CH","Without Sequence","86.48","",""
"13/01/2024 14:00:00 - 13/01/2024 15:00:00","BZN|CH","Without Sequence","86.90","",""
"13/01/2024 15:00:00 - 13/01/2024 16:00:00","BZN|CH","Without Sequence","90.03","",""
"13/01/2024 16:00:00 - 13/01/2024 17:00:00","BZN|CH","Without Sequence","90.70","",""
"13/01/2024 17:00:00 - 13/01/2024 18:00:00","BZN|CH","Without Sequence","97.97","",""
"13/01/2024 18:00:00 - 13/01/2024 19:00:00","BZN|CH","Without Sequence","100.97","",""
"13/01/2024 19:00:00 - 13/01/2024 20:00:00","BZN|CH","Without Sequence","99.28","",""
"13/01/2024 20:00:00 - 13/01/2024 21:00:00","BZN|CH","Without Sequence","95.73","",""
"13/01/2024 21:00:00 - 13/01/2024 22:00:00","BZN|CH","Without Sequence","91.99","",""
"13/01/2024 22:00:00 - 13/01/2024 23:00:00","BZN|CH","Without Sequence","92.80","",""
"13/01/2024 23:00:00 - 14/01/2024 00:00:00","BZN|CH","Without Sequence","91.66","",""
"14/01/2024 00:00:00 - 14/01/2024 01:00:00","BZN|CH","Without Sequence","87.21","",""
"14/01/2024 01:00:00 - 14/01/2024 02:00:00","BZN|CH","Without Sequence","86.52","",""
"14/01/2024 02:00:00 - 14/01/2024 03:00:00","BZN|CH","Without Sequence","86.50","",""
"14/01/2024 03:00:00 - 14/01/2024 04:00:00","BZN|CH","Without Sequence","86.06","",""
"14/01/2024 04:00:00 - 14/01/2024 05:00:00","BZN|CH","Without Sequence","85.98","",""
"14/01/2024 05:00:00 - 14/01/2024 06:00:00","BZN|CH","Without Sequence","86.07","",""
"14/01/2024 06:00:00 - 14/01/2024 07:00:00","BZN|CH","Without Sequence","86.02","",""
"14/01/2024 07:00:00 - 14/01/2024 08:00:00","BZN|CH","Without Sequence","86.34","",""
"14/01/2024 08:00:00 - 14/01/2024 09:00:00","BZN|CH","Without Sequence","86.03","",""
"14/01/2024 09:00:00 - 14/01/2024 10:00:00","BZN|CH","Without Sequence","86.94","",""
"14/01/2024 10:00:00 - 14/01/2024 11:00:00","BZN|CH","Without Sequence","86.10","",""
"14/01/2024 11:00:00 - 14/01/2024 12:00:00","BZN|CH","Without Sequence","86.01","",""
"14/01/2024 12:00:00 - 14/01/2024 13:00:00","BZN|CH","Without Sequence","84.87","",""
"14/01/2024 13:00:00 - 14/01/2024 14:00:00","BZN|CH","Without Sequence","86.02","",""
"14/01/2024 14:00:00 - 14/01/2024 15:00:00","BZN|CH","Without Sequence","86.28","",""
"14/01/2024 15:00:00 - 14/01/2024 16:00:00","BZN|CH","Without Sequence","88.75","",""
"14/01/2024 16:00:00 - 14/01/2024 17:00:00","BZN|CH","Without Sequence","92.42","",""
"14/01/2024 17:00:00 - 14/01/2024 18:00:00","BZN|CH","Without Sequence","96.06","",""
"14/01/2024 18:00:00 - 14/01/2024 19:00:00","BZN|CH","Without Sequence","97.68","",""
"14/01/2024 19:00:00 - 14/01/2024 20:00:00","BZN|CH","Without Sequence","96.40","",""
"14/01/2024 20:00:00 - 14/01/2024 21:00:00","BZN|CH","Without Sequence","93.43","",""
"14/01/2024 21:00:00 - 14/01/2024 22:00:00","BZN|CH","Without Sequence","90.95","",""
"14/01/2024 22:00:00 - 14/01/2024 23:00:00","BZN|CH","Without Sequence","90.10","",""
"14/01/2024 23:00:00 - 15/01/2024 00:00:00","BZN|CH","Without Sequence","86.93","",""
"15/01/2024 00:00:00 - 15/01/2024 01:00:00","BZN|CH","Without Sequence","88.52","",""
"15/01/2024 01:00:00 - 15/01/2024 02:00:00","BZN|CH","Without Sequence","86.91","",""
"15/01/2024 02:00:00 - 15/01/2024 03:00:00","BZN|CH","Without Sequence","87.09","",""
"15/01/2024 03:00:00 - 15/01/2024 04:00:00","BZN|CH","Without Sequence","87.20","",""
"15/01/2024 04:00:00 - 15/01/2024 05:00:00","BZN|CH","Without Sequence","87.00","",""
"15/01/2024 05:00:00 - 15/01/2024 06:00:00","BZN|CH","Without Sequence","89.06","",""
"15/01/2024 06:00:00 - 15/01/2024 07:00:00","BZN|CH","Without Sequence","94.43","",""
"15/01/2024 07:00:00 - 15/01/2024 08:00:00","BZN|CH","Without Sequence","100.27","",""
"15/01/2024 08:00:00 - 15/01/2024 09:00:00","BZN|CH","Without Sequence","106.85","",""
"15/01/2024 09:00:00 - 15/01/2024 10:00:00","BZN|CH","Without Sequence","103.88","",""
"15/01/2024 10:00:00 - 15/01/2024 11:00:00","BZN|CH","Without Sequence","103.90","",""
"15/01/2024 11:00:00 - 15/01/2024 12:00:00","BZN|CH","Without Sequence","100.33","",""
"15/01/2024 12:00:00 - 15/01/2024 13:00:00","BZN|CH","Without Sequence","98.06","",""
"15/01/2024 13:00:00 - 15/01/2024 14:00:00","BZN|CH","Without Sequence","98.48","",""
"15/01/2024 14:00:00 - 15/01/2024 15:00:00","BZN|CH","Without Sequence","99.71","",""
"15/01/2024 15:00:00 - 15/01/2024 16:00:00","BZN|CH","Without Sequence","99.98","",""
"15/01/2024 16:00:00 - 15/01/2024 17:00:00","BZN|CH","Without Sequence","102.52","",""
"15/01/2024 17:00:00 - 15/01/2024 18:00:00","BZN|CH","Without Sequence","112.07","",""
"15/01/2024 18:00:00 - 15/01/2024 19:00:00","BZN|CH","Without Sequence","118.65","",""
"15/01/2024 19:00:00 - 15/01/2024 20:00:00","BZN|CH","Without Sequence","112.87","",""
"15/01/2024 20:00:00 - 15/01/2024 21:00:00","BZN|CH","Without Sequence","103.95","",""
"15/01/2024 21:00:00 - 15/01/2024 22:00:00","BZN|CH","Without Sequence","98.00","",""
"15/01/2024 22:00:00 - 15/01/2024 23:00:00","BZN|CH","Without Sequence","95.65","",""
"15/01/2024 23:00:00 - 16/01/2024 00:00:00","BZN|CH","Without Sequence","92.21","",""
"16/01/2024 00:00:00 - 16/01/2024 01:00:00","BZN|CH","Without Sequence","88.86","",""
"16/01/2024 01:00:00 - 16/01/2024 02:00:00","BZN|CH","Without Sequence","89.41","",""
"16/01/2024 02:00:00 - 16/01/2024 03:00:00","BZN|CH","Without Sequence","88.04","",""
"16/01/2024 03:00:00 - 16/01/2024 04:00:00","BZN|CH","Without Sequence","88.41","",""
"16/01/2024 04:00:00 - 16/01/2024 05:00:00","BZN|CH","Without Sequence","88.47","",""
"16/01/2024 05:00:00 - 16/01/2024 06:00:00","BZN|CH","Without Sequence","89.40","",""
"16/01/2024 06:00:00 - 16/01/2024 07:00:00","BZN|CH","Without Sequence","96.33","",""
"16/01/2024 07:00:00 - 16/01/2024 08:00:00","BZN|CH","Without Sequence","111.09","",""
"16/01/2024 08:00:00 - 16/01/2024 09:00:00","BZN|CH","Without Sequence","134.33","",""
"16/01/2024 09:00:00 - 16/01/2024 10:00:00","BZN|CH","Without Sequence","127.05","",""
"16/01/2024 10:00:00 - 16/01/2024 11:00:00","BZN|CH","Without Sequence","116.72","",""
"16/01/2024 11:00:00 - 16/01/2024 12:00:00","BZN|CH","Without Sequence","107.84","",""
"16/01/2024 12:00:00 - 16/01/2024 13:00:00","BZN|CH","Without Sequence","99.12","",""
"16/01/2024 13:00:00 - 16/01/2024 14:00:00","BZN|CH","Without Sequence","98.59","",""
"16/01/2024 14:00:00 - 16/01/2024 15:00:00","BZN|CH","Without Sequence","100.75","",""
"16/01/2024 15:00:00 - 16/01/2024 16:00:00","BZN|CH","Without Sequence","111.83","",""
"16/01/2024 16:00:00 - 16/01/2024 17:00:00","BZN|CH","Without Sequence","117.23","",""
"16/01/2024 17:00:00 - 16/01/2024 18:00:00","BZN|CH","Without Sequence","134.35","",""
"16/01/2024 18:00:00 - 16/01/2024 19:00:00","BZN|CH","Without Sequence","131.96","",""
"16/01/2024 19:00:00 - 16/01/2024 20:00:00","BZN|CH","Without Sequence","122.04","",""
"16/01/2024 20:00:00 - 16/01/2024 21:00:00","BZN|CH","Without Sequence","106.55","",""
"16/01/2024 21:00:00 - 16/01/2024 22:00:00","BZN|CH","Without Sequence","96.35","",""
"16/01/2024 22:00:00 - 16/01/2024 23:00:00","BZN|CH","Without Sequence","96.38","",""
"16/01/2024 23:00:00 - 17/01/2024 00:00:00","BZN|CH","Without Sequence","92.07","",""
"17/01/2024 00:00:00 - 17/01/2024 01:00:00","BZN|CH","Without Sequence","87.86","",""
"17/01/2024 01:00:00 - 17/01/2024 02:00:00","BZN|CH","Without Sequence","85.90","",""
"17/01/2024 02:00:00 - 17/01/2024 03:00:00","BZN|CH","Without Sequence","83.05","",""
"17/01/2024 03:00:00 - 17/01/2024 04:00:00","BZN|CH","Without Sequence","82.92","",""
"17/01/2024 04:00:00 - 17/01/2024 05:00:00","BZN|CH","Without Sequence","82.95","",""
"17/01/2024 05:00:00 - 17/01/2024 06:00:00","BZN|CH","Without Sequence","87.76","",""
"17/01/2024 06:00:00 - 17/01/2024 07:00:00","BZN|CH","Without Sequence","92.93","",""
"17/01/2024 07:00:00 - 17/01/2024 08:00:00","BZN|CH","Without Sequence","108.02","",""
"17/01/2024 08:00:00 - 17/01/2024 09:00:00","BZN|CH","Without Sequence","114.22","",""
"17/01/2024 09:00:00 - 17/01/2024 10:00:00","BZN|CH","Without Sequence","112.65","",""
"17/01/2024 10:00:00 - 17/01/2024 11:00:00","BZN|CH","Without Sequence","111.42","",""
"17/01/2024 11:00:00 - 17/01/2024 12:00:00","BZN|CH","Without Sequence","110.16","",""
"17/01/2024 12:00:00 - 17/01/2024 13:00:00","BZN|CH","Without Sequence","107.24","",""
"17/01/2024 13:00:00 - 17/01/2024 14:00:00","BZN|CH","Without Sequence","106.36","",""
"17/01/2024 14:00:00 - 17/01/2024 15:00:00","BZN|CH","Without Sequence","107.70","",""
"17/01/2024 15:00:00 - 17/01/2024 16:00:00","BZN|CH","Without Sequence","112.58","",""
"17/01/2024 16:00:00 - 17/01/2024 17:00:00","BZN|CH","Without Sequence","115.99","",""
"17/01/2024 17:00:00 - 17/01/2024 18:00:00","BZN|CH","Without Sequence","128.12","",""
"17/01/2024 18:00:00 - 17/01/2024 19:00:00","BZN|CH","Without Sequence","122.83","",""
"17/01/2024 19:00:00 - 17/01/2024 20:00:00","BZN|CH","Without Sequence","111.94","",""
"17/01/2024 20:00:00 - 17/01/2024 21:00:00","BZN|CH","Without Sequence","103.47","",""
"17/01/2024 21:00:00 - 17/01/2024 22:00:00","BZN|CH","Without Sequence","93.48","",""
"17/01/2024 22:00:00 - 17/01/2024 23:00:00","BZN|CH","Without Sequence","91.95","",""
"17/01/2024 23:00:00 - 18/01/2024 00:00:00","BZN|CH","Without Sequence","88.18","",""
"18/01/2024 00:00:00 - 18/01/2024 01:00:00","BZN|CH","Without Sequence","81.20","",""
"18/01/2024 01:00:00 - 18/01/2024 02:00:00","BZN|CH","Without Sequence","77.47","",""
"18/01/2024 02:00:00 - 18/01/2024 03:00:00","BZN|CH","Without Sequence","76.23","",""
"18/01/2024 03:00:00 - 18/01/2024 04:00:00","BZN|CH","Without Sequence","75.92","",""
"18/01/2024 04:00:00 - 18/01/2024 05:00:00","BZN|CH","Without Sequence","76.19","",""
"18/01/2024 05:00:00 - 18/01/2024 06:00:00","BZN|CH","Without Sequence","80.70","",""
"18/01/2024 06:00:00 - 18/01/2024 07:00:00","BZN|CH","Without Sequence","90.49","",""
"18/01/2024 07:00:00 - 18/01/2024 08:00:00","BZN|CH","Without Sequence","105.36","",""
"18/01/2024 08:00:00 - 18/01/2024 09:00:00","BZN|CH","Without Sequence","114.93","",""
"18/01/2024 09:00:00 - 18/01/2024 10:00:00","BZN|CH","Without Sequence","113.50","",""
"18/01/2024 10:00:00 - 18/01/2024 11:00:00","BZN|CH","Without Sequence","104.52","",""
"18/01/2024 11:00:00 - 18/01/2024 12:00:00","BZN|CH","Without Sequence","100.83","",""
"18/01/2024 12:00:00 - 18/01/2024 13:00:00","BZN|CH","Without Sequence","94.46","",""
"18/01/2024 13:00:00 - 18/01/2024 14:00:00","BZN|CH","Without Sequence","93.47","",""
"18/01/2024 14:00:00 - 18/01/2024 15:00:00","BZN|CH","Without Sequence","93.46","",""
"18/01/2024 15:00:00 - 18/01/2024 16:00:00","BZN|CH","Without Sequence","94.47","",""
"18/01/2024 16:00:00 - 18/01/2024 17:00:00","BZN|CH","Without Sequence","97.37","",""
"18/01/2024 17:00:00 - 18/01/2024 18:00:00","BZN|CH","Without Sequence","106.19","",""
"18/01/2024 18:00:00 - 18/01/2024 19:00:00","BZN|CH","Without Sequence","105.77","",""
"18/01/2024 19:00:00 - 18/01/2024 20:00:00","BZN|CH","Without Sequence","99.28","",""
"18/01/2024 20:00:00 - 18/01/2024 21:00:00","BZN|CH","Without Sequence","91.77","",""
"18/01/2024 21:00:00 - 18/01/2024 22:00:00","BZN|CH","Without Sequence","90.15","",""
"18/01/2024 22:00:00 - 18/01/2024 23:00:00","BZN|CH","Without Sequence","88.17","",""
"18/01/2024 23:00:00 - 19/01/2024 00:00:00","BZN|CH","Without Sequence","83.94","",""
"19/01/2024 00:00:00 - 19/01/2024 01:00:00","BZN|CH","Without Sequence","81.30","",""
"19/01/2024 01:00:00 - 19/01/2024 02:00:00","BZN|CH","Without Sequence","80.00","",""
"19/01/2024 02:00:00 - 19/01/2024 03:00:00","BZN|CH","Without Sequence","79.34","",""
"19/01/2024 03:00:00 - 19/01/2024 04:00:00","BZN|CH","Without Sequence","79.10","",""
"19/01/2024 04:00:00 - 19/01/2024 05:00:00","BZN|CH","Without Sequence","78.76","",""
"19/01/2024 05:00:00 - 19/01/2024 06:00:00","BZN|CH","Without Sequence","81.09","",""
"19/01/2024 06:00:00 - 19/01/2024 07:00:00","BZN|CH","Without Sequence","86.00","",""
"19/01/2024 07:00:00 - 19/01/2024 08:00:00","BZN|CH","Without Sequence","96.14","",""
"19/01/2024 08:00:00 - 19/01/2024 09:00:00","BZN|CH","Without Sequence","105.15","",""
"19/01/2024 09:00:00 - 19/01/2024 10:00:00","BZN|CH","Without Sequence","106.00","",""
"19/01/2024 10:00:00 - 19/01/2024 11:00:00","BZN|CH","Without Sequence","94.11","",""
"19/01/2024 11:00:00 - 19/01/2024 12:00:00","BZN|CH","Without Sequence","89.26","",""
"19/01/2024 12:00:00 - 19/01/2024 13:00:00","BZN|CH","Without Sequence","84.82","",""
"19/01/2024 13:00:00 - 19/01/2024 14:00:00","BZN|CH","Without Sequence","85.24","",""
"19/01/2024 14:00:00 - 19/01/2024 15:00:00","BZN|CH","Without Sequence","87.56","",""
"19/01/2024 15:00:00 - 19/01/2024 16:00:00","BZN|CH","Without Sequence","87.88","",""
"19/01/2024 16:00:00 - 19/01/2024 17:00:00","BZN|CH","Without Sequence","91.91","",""
"19/01/2024 17:00:00 - 19/01/2024 18:00:00","BZN|CH","Without Sequence","93.96","",""
"19/01/2024 18:00:00 - 19/01/2024 19:00:00","BZN|CH","Without Sequence","98.02","",""
"19/01/2024 19:00:00 - 19/01/2024 20:00:00","BZN|CH","Without Sequence","93.48","",""
"19/01/2024 20:00:00 - 19/01/2024 21:00:00","BZN|CH","Without Sequence","89.70","",""
"19/01/2024 21:00:00 - 19/01/2024 22:00:00","BZN|CH","Without Sequence","85.98","",""
"19/01/2024 22:00:00 - 19/01/2024 23:00:00","BZN|CH","Without Sequence","88.39","",""
"19/01/2024 23:00:00 - 20/01/2024 00:00:00","BZN|CH","Without Sequence","84.27","",""
"20/01/2024 00:00:00 - 20/01/2024 01:00:00","BZN|CH","Without Sequence","78.97","",""
"20/01/2024 01:00:00 - 20/01/2024 02:00:00","BZN|CH","Without Sequence","78.97","",""
"20/01/2024 02:00:00 - 20/01/2024 03:00:00","BZN|CH","Without Sequence","79.08","",""
"20/01/2024 03:00:00 - 20/01/2024 04:00:00","BZN|CH","Without Sequence","78.06","",""
"20/01/2024 04:00:00 - 20/01/2024 05:00:00","BZN|CH","Without Sequence","78.05","",""
"20/01/2024 05:00:00 - 20/01/2024 06:00:00","BZN|CH","Without Sequence","79.06","",""
"20/01/2024 06:00:00 - 20/01/2024 07:00:00","BZN|CH","Without Sequence","78.95","",""
"20/01/2024 07:00:00 - 20/01/2024 08:00:00","BZN|CH","Without Sequence","79.04","",""
"20/01/2024 08:00:00 - 20/01/2024 09:00:00","BZN|CH","Without Sequence","83.43","",""
"20/01/2024 09:00:00 - 20/01/2024 10:00:00","BZN|CH","Without Sequence","86.57","",""
"20/01/2024 10:00:00 - 20/01/2024 11:00:00","BZN|CH","Without Sequence","84.44","",""
"20/01/2024 11:00:00 - 20/01/2024 12:00:00","BZN|CH","Without Sequence","78.96","",""
"20/01/2024 12:00:00 - 20/01/2024 13:00:00","BZN|CH","Without Sequence","75.04","",""
"20/01/2024 13:00:00 - 20/01/2024 14:00:00","BZN|CH","Without Sequence","72.59","",""
"20/01/2024 14:00:00 - 20/01/2024 15:00:00","BZN|CH","Without Sequence","74.35","",""
"20/01/2024 15:00:00 - 20/01/2024 16:00:00","BZN|CH","Without Sequence","79.03","",""
"20/01/2024 16:00:00 - 20/01/2024 17:00:00","BZN|CH","Without Sequence","84.09","",""
"20/01/2024 17:00:00 - 20/01/2024 18:00:00","BZN|CH","Without Sequence","89.21","",""
"20/01/2024 18:00:00 - 20/01/2024 19:00:00","BZN|CH","Without Sequence","92.29","",""
"20/01/2024 19:00:00 - 20/01/2024 20:00:00","BZN|CH","Without Sequence","89.06","",""
"20/01/2024 20:00:00 - 20/01/2024 21:00:00","BZN|CH","Without Sequence","85.78","",""
"20/01/2024 21:00:00 - 20/01/2024 22:00:00","BZN|CH","Without Sequence","80.84","",""
"20/01/2024 22:00:00 - 20/01/2024 23:00:00","BZN|CH","Without Sequence","81.26","",""
"20/01/2024 23:00:00 - 21/01/2024 00:00:00","BZN|CH","Without Sequence","77.96","",""
"21/01/2024 00:00:00 - 21/01/2024 01:00:00","BZN|CH","Without Sequence","74.99","",""
"21/01/2024 01:00:00 - 21/01/2024 02:00:00","BZN|CH","Without Sequence","74.94","",""
"21/01/2024 02:00:00 - 21/01/2024 03:00:00","BZN|CH","Without Sequence","73.45","",""
"21/01/2024 03:00:00 - 21/01/2024 04:00:00","BZN|CH","Without Sequence","73.67","",""
"21/01/2024 04:00:00 - 21/01/2024 05:00:00","BZN|CH","Without Sequence","74.36","",""
"21/01/2024 05:00:00 - 21/01/2024 06:00:00","BZN|CH","Without Sequence","74.39","",""
"21/01/2024 06:00:00 - 21/01/2024 07:00:00","BZN|CH","Without Sequence","75.97","",""
"21/01/2024 07:00:00 - 21/01/2024 08:00:00","BZN|CH","Without Sequence","74.74","",""
"21/01/2024 08:00:00 - 21/01/2024 09:00:00","BZN|CH","Without Sequence","74.41","",""
"21/01/2024 09:00:00 - 21/01/2024 10:00:00","BZN|CH","Without Sequence","74.39","",""
"21/01/2024 10:00:00 - 21/01/2024 11:00:00","BZN|CH","Without Sequence","74.36","",""
"21/01/2024 11:00:00 - 21/01/2024 12:00:00","BZN|CH","Without Sequence","73.06","",""
"21/01/2024 12:00:00 - 21/01/2024 13:00:00","BZN|CH","Without Sequence","69.28","",""
"21/01/2024 13:00:00 - 21/01/2024 14:00:00","BZN|CH","Without Sequence","69.22","",""
"21/01/2024 14:00:00 - 21/01/2024 15:00:00","BZN|CH","Without Sequence","73.11","",""
"21/01/2024 15:00:00 - 21/01/2024 16:00:00","BZN|CH","Without Sequence","74.33","",""
"21/01/2024 16:00:00 - 21/01/2024 17:00:00","BZN|CH","Without Sequence","75.80","",""
"21/01/2024 17:00:00 - 21/01/2024 18:00:00","BZN|CH","Without Sequence","78.62","",""
"21/01/2024 18:00:00 - 21/01/2024 19:00:00","BZN|CH","Without Sequence","78.66","",""
"21/01/2024 19:00:00 - 21/01/2024 20:00:00","BZN|CH","Without Sequence","78.53","",""
"21/01/2024 20:00:00 - 21/01/2024 21:00:00","BZN|CH","Without Sequence","78.20","",""
"21/01/2024 21:00:00 - 21/01/2024 22:00:00","BZN|CH","Without Sequence","76.54","",""
"21/01/2024 22:00:00 - 21/01/2024 23:00:00","BZN|CH","Without Sequence","77.40","",""
"21/01/2024 23:00:00 - 22/01/2024 00:00:00","BZN|CH","Without Sequence","76.36","",""
"22/01/2024 00:00:00 - 22/01/2024 01:00:00","BZN|CH","Without Sequence","73.17","",""
"22/01/2024 01:00:00 - 22/01/2024 02:00:00","BZN|CH","Without Sequence","74.31","",""
"22/01/2024 02:00:00 - 22/01/2024 03:00:00","BZN|CH","Without Sequence","74.35","",""
"22/01/2024 03:00:00 - 22/01/2024 04:00:00","BZN|CH","Without Sequence","74.06","",""
"22/01/2024 04:00:00 - 22/01/2024 05:00:00","BZN|CH","Without Sequence","72.04","",""
"22/01/2024 05:00:00 - 22/01/2024 06:00:00","BZN|CH","Without Sequence","74.08","",""
"22/01/2024 06:00:00 - 22/01/2024 07:00:00","BZN|CH","Without Sequence","77.65","",""
"22/01/2024 07:00:00 - 22/01/2024 08:00:00","BZN|CH","Without Sequence","81.00","",""
"22/01/2024 08:00:00 - 22/01/2024 09:00:00","BZN|CH","Without Sequence","81.75","",""
"22/01/2024 09:00:00 - 22/01/2024 10:00:00","BZN|CH","Without Sequence","79.89","",""
"22/01/2024 10:00:00 - 22/01/2024 11:00:00","BZN|CH","Without Sequence","80.52","",""
"22/01/2024 11:00:00 - 22/01/2024 12:00:00","BZN|CH","Without Sequence","82.88","",""
"22/01/2024 12:00:00 - 22/01/2024 13:00:00","BZN|CH","Without Sequence","82.95","",""
"22/01/2024 13:00:00 - 22/01/2024 14:00:00","BZN|CH","Without Sequence","82.92","",""
"22/01/2024 14:00:00 - 22/01/2024 15:00:00","BZN|CH","Without Sequence","82.30","",""
"22/01/2024 15:00:00 - 22/01/2024 16:00:00","BZN|CH","Without Sequence","82.37","",""
"22/01/2024 16:00:00 - 22/01/2024 17:00:00","BZN|CH","Without Sequence","82.26","",""
"22/01/2024 17:00:00 - 22/01/2024 18:00:00","BZN|CH","Without Sequence","84.53","",""
