Run,Elicitation,APR1400,EPR1750,AP1000,BWRX300,RollsRoyceSMR,NuScaleVOYGR6
201,1,0.06997305088134444,0.20903157756951868,0.3101281612308944,0.044842361036932094,0.058074600420055675,0.1199164468122524
202,2,0.15615963673644737,0.23741544968369208,0.15296309784785012,0.03651336328479857,0.08163513832799807,0.08321598928599414
203,3,0.07755197148651652,0.37348827538334234,0.5584293463569262,0.40118742524237194,0.14102490782979724,0.12063114743385016
204,4,0.0778484517491572,0.3962388074073741,0.31964439367738084,0.062489391218954124,0.14828378310402884,0.06800109925093338
205,1,0.05632898620521931,0.14053807857064493,0.6613671751171885,0.18207947168313324,0.20076395263111801,0.28286808585231166
206,2,0.3793154748670922,0.14627339964367578,0.07263314288401526,0.09666992963103577,0.02098453108259958,0.027765900119391704
207,3,0.41574534395044843,0.19618149575374924,0.5180882710684749,0.23478682453688726,0.1281796166062731,0.13134870461647918
208,4,0.11834312427953259,0.2786480953698837,0.3988725756938896,0.3243388353905205,0.13804324062181858,0.17583603485588842
209,1,0.25213471416598376,0.1400876836379008,0.180092556235885,0.0194772740872008,0.1956732768697789,0.08384095498267967
210,2,0.1258396158223985,0.15010341763595833,0.46495842781903723,0.11155704847015457,0.1429807218584609,0.0579501458286014
211,3,0.34164480891162685,0.6226144320161004,0.289168478784858,0.2666259352475504,0.27022891286861855,0.04942015088254238
212,4,0.28125379226537695,0.14559515424319347,0.3151529367125955,0.08966888362675779,0.30648954764461755,0.05692202598729323
213,1,0.22139199056656547,0.3092035332134063,0.31720053953523564,0.17795831098628231,0.16601573369265926,0.09044456187297857
214,2,0.08010419071618387,0.3485166220695131,0.17056405194007362,0.06963798241547944,0.1672724699364885,0.1326840871231382
215,3,0.09354306495086523,0.06519235588221965,0.13372215470357676,0.2845589733796049,0.23322338060440378,0.20850631238342848
216,4,0.2768680021898406,0.2773072626958796,0.58149965012989,0.2129222683080346,0.444849949150024,0.2508327914121241
217,1,0.1825697939189866,0.36393239559714646,0.4765158806464384,0.2961726087660177,0.020699494154615406,0.032268676264544216
218,2,0.20559662506024046,0.545206405896203,0.3877499883435211,0.09269902469971167,0.22881063625504583,0.05609279011530861
219,3,0.4546856283032508,0.37843745713654336,0.4311081477351987,0.161268928353437,0.16163619478111188,0.27622064775893446
220,4,0.06180862497476598,0.25049592665891474,0.40639540042274575,0.3073655707597095,0.26167892999961234,0.057686662398461847
221,1,0.21922881574186065,0.1769449171186248,0.5291132463624972,0.10994232560067292,0.06990290032949868,0.06664343325375247
222,2,0.26088099941032594,0.18407219971508737,0.36822264450415765,0.028499280063603142,0.19234920695314608,0.030045730391707597
223,3,0.2936989176160295,0.26388019834119436,0.24734899161482538,0.13805739473575232,0.05780528619199737,0.14185208361833698
224,4,0.1346498544770467,0.33770766426082616,0.4998576918144596,0.22045387505273428,0.27858173481323706,0.18286477789047467
225,1,0.3387126932115308,0.41011933748307455,0.3867914499644254,0.42486974044052933,0.04164444272794775,0.016877973186797342
226,2,0.23457146813714827,0.49722573918686713,0.42068915627828035,0.048949226643544654,0.28513792637497676,0.04336315826456108
227,3,0.17309510928696603,0.12945971062674952,0.42068657275372434,0.13660605972556114,0.1253413950951264,0.06890146014640372
228,4,0.2491832968120158,0.6011766353643412,0.5019366346474035,0.3190260397457208,0.5723626219244516,0.07513628456006605
229,1,0.3183651168927483,0.6622086705082497,0.40100052097055,0.28401860295790843,0.07797500789170628,0.18914422494123306
230,2,0.3493843393051216,0.07721997573055454,0.17244632827590822,0.266310972066329,0.02927004586249526,0.16532386966526863
231,3,0.19507983149194957,0.21968003835502845,0.3535742242559153,0.07101803631104435,0.09240194559849257,0.12635403470910142
232,4,0.11751357088089275,0.36386777586935704,0.5954860179531668,0.20531608066338666,0.36624232944918705,0.1169328843803568
233,1,0.11802921448990232,0.19410525610836482,0.3748492197118774,0.06713649586552056,0.37746054957967357,0.21414148335442706
234,2,0.23956694093659447,0.09660023097678955,0.369670837098732,0.0809177538250535,0.07472875697497879,0.053812817627108794
235,3,0.1951542442612601,0.1642715380449726,0.49033648005626934,0.06621310943203274,0.29434458004312525,0.03672714337887302
236,4,0.12311782425623756,0.611487322054352,0.5518655169784981,0.1689763368678715,0.17323038625671897,0.06467000931486745
237,1,0.07537724590671402,0.08441516599252002,0.4951314184576195,0.06577044180574594,0.08538015676536388,0.150012683306246
238,2,0.2099043100464899,0.32127367880148017,0.48678078788609436,0.016366283979235376,0.014670161727133712,0.09310705027339457
